agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Concurrent execution using shared resource with improper synchronization ('race condition') in Microsoft Input Method Editor (IME) allows an authorized attacker to elevate privileges over a network.,High,CVE-2025-47972
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Sensitive data storage in improperly locked memory in Windows Remote Desktop Services allows an unauthorized attacker to execute code over a network.,High,CVE-2025-24035
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,"Microsoft is aware of vulnerabilities in the third party Agere Modem driver that ships natively with supported Windows operating systems.  This is an announcement of the upcoming removal of ltmdm64.sys driver.  The driver has been removed in the October cumulative update.
Fax modem hardware dependent on this specific driver will no longer work on Windows.
Microsoft recommends removing any existing dependencies on this hardware.",High,CVE-2025-24052
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft ODBC Driver Remote Code Execution Vulnerability,High,CVE-2024-26159
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper input validation in Windows DWM Core Library allows an authorized attacker to elevate privileges locally.,High,CVE-2025-24058
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft Local Security Authority (LSA) Server Information Disclosure Vulnerability,Medium,CVE-2024-38122
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper input validation in Windows DWM Core Library allows an authorized attacker to elevate privileges locally.,High,CVE-2025-24060
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Kernel allows an authorized attacker to elevate privileges locally.,High,CVE-2025-24063
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Winlogon Elevation of Privilege Vulnerability,Medium,CVE-2024-30066
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Medium,CVE-2025-24069
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2025-53718
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows USB Video Driver allows an authorized attacker to elevate privileges with a physical attack.,Medium,CVE-2025-24987
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Kernel Streaming WOW Thunk Service Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-24995
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,Medium,CVE-2025-24996
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows LDAP - Lightweight Directory Access Protocol allows an unauthorized attacker to execute code over a network.,High,CVE-2025-26663
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Null pointer dereference in Windows Kernel Memory allows an authorized attacker to deny service locally.,Medium,CVE-2025-24997
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Kernel Streaming WOW Thunk Service Driver Elevation of Privilege Vulnerability,High,CVE-2024-38125
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows TCP/IP Remote Code Execution Vulnerability,Critical,CVE-2024-38063
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper access control in Microsoft PowerShell allows an authorized attacker to elevate privileges locally.,High,CVE-2025-25004
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper neutralization in Microsoft Management Console allows an unauthorized attacker to bypass a security feature locally.,High,CVE-2025-26633
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Weak authentication in Windows Hello allows an authorized attacker to bypass a security feature over a network.,Medium,CVE-2025-26635
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Integer overflow or wraparound in Windows USB Print Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-26639
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Internet Connection Sharing (ICS) Denial of Service Vulnerability,Medium,CVE-2025-21254
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Digital Media allows an authorized attacker to elevate privileges locally.,High,CVE-2025-26640
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Sensitive data storage in improperly locked memory in Windows Kernel allows an authorized attacker to elevate privileges locally.,High,CVE-2025-26648
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-26668
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use of uninitialized resource in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-29830
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32712
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,High,CVE-2025-26669
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Buffer over-read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-26672
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Null pointer dereference in Windows NTFS allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49678
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Exposure of sensitive information to an unauthorized actor in Windows Imaging Component allows an unauthorized attacker to disclose information locally.,Medium,CVE-2025-47980
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Kernel Streaming Service Driver Elevation of Privilege Vulnerability,High,CVE-2024-38245
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Subsystem for Linux allows an authorized attacker to elevate privileges locally.,High,CVE-2025-26675
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper access control in Windows Defender Application Control (WDAC) allows an unauthorized attacker to bypass a security feature locally.,High,CVE-2025-26678
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in RPC Endpoint Mapper Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-26679
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Ancillary Function Driver for WinSock Elevation of Privilege Vulnerability,High,CVE-2025-21418
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper privilege management in Windows Secure Kernel Mode allows an authorized attacker to elevate privileges locally.,High,CVE-2025-27468
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper input validation in Windows Security Zone Mapping allows an unauthorized attacker to bypass a security feature locally.,High,CVE-2025-27737
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Uncontrolled resource consumption in Windows LDAP - Lightweight Directory Access Protocol allows an unauthorized attacker to deny service over a network.,High,CVE-2025-27469
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Digital Media allows an authorized attacker to elevate privileges locally.,High,CVE-2025-27476
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Telephony Service allows an unauthorized attacker to execute code over a network.,High,CVE-2025-27477
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Local Security Authority (LSA) allows an authorized attacker to elevate privileges locally.,High,CVE-2025-27478
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Sensitive data storage in improperly locked memory in Windows Universal Plug and Play (UPnP) Device Host allows an authorized attacker to elevate privileges over a network.,High,CVE-2025-27484
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Remote Desktop Client allows an authorized attacker to execute code over a network.,High,CVE-2025-27487
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Bluetooth Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-27490
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Hyper-V allows an authorized attacker to execute code over a network.,High,CVE-2025-27491
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper link resolution before file access ('link following') in Windows Installer allows an authorized attacker to elevate privileges locally.,High,CVE-2025-27727
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Digital Media allows an authorized attacker to elevate privileges locally.,High,CVE-2025-27730
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft ActiveX Data Objects Remote Code Execution Vulnerability,High,CVE-2024-43517
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Protection mechanism failure in Windows Shell allows an unauthorized attacker to bypass a security feature over a network.,Medium,CVE-2025-47160
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Mobile Broadband Driver Denial of Service Vulnerability,Medium,CVE-2024-43540
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Sensitive data storage in improperly locked memory in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,High,CVE-2025-27732
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Untrusted pointer dereference in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49661
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Insecure storage of sensitive information in Windows Kerberos allows an authorized attacker to bypass a security feature locally.,High,CVE-2025-29809
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Stack-based buffer overflow in Windows Media allows an unauthorized attacker to execute code over a network.,High,CVE-2025-29840
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Kernel Streaming Service Driver Elevation of Privilege Vulnerability,High,CVE-2024-38191
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Code Integrity Guard Security Feature Bypass Vulnerability,Medium,CVE-2024-43585
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Buffer over-read in Windows SMB allows an authorized attacker to disclose information over a network.,Medium,CVE-2025-29956
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Notification allows an authorized attacker to elevate privileges locally.,High,CVE-2025-49725
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use of uninitialized resource in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-29959
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-29960
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft AllJoyn API Information Disclosure Vulnerability,High,CVE-2024-38257
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Media allows an unauthorized attacker to execute code over a network.,High,CVE-2025-29962
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62470
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,"Summary:
As of July 8, 2025 Microsoft has completed mitigations to address this vulnerability. See KB5042562: Guidance for blocking rollback of virtualization-based security related updates and the Recommended Actions section of this CVE for guidance on how to protect your systems from this vulnerability.
An elevation of privilege vulnerability exists in Windows based systems supporting Virtualization Based Security (VBS), including a subset of Azure Virtual Machine SKUS. This vulnerability enables an attacker with administrator privileges to replace current versions of Windows system files with outdated versions. By exploiting this vulnerability, an attacker could reintroduce previously mitigated vulnerabilities, circumvent some features of VBS, and exfiltrate data protected by VBS.
Update: July 10, 2025
Microsoft has addressed this vulnerability for Windows 10 1507, Windows 10, version 1607, Windows 10, version 1809, and Windows Server 2016 and Windows Server 2018. This ensures that mitigations are available to protect all supported versions of Windows 10 and Windows 11 from this vulnerability. See the available mitigations and deployment guidelines described in KB5042562: Guidance for blocking rollback of virtualization-based security related updates.
Update: August 13, 2024
Microsoft has released the August 2024 security updates that include an opt-in revocation policy mitigation to address this vulnerability. Customers running affected versions of Windows are encouraged to review KB5042562: Guidance for blocking rollback of virtualization-based security related updates to assess if this opt-in policy meets the needs of their environment before implementing this mitigation. There are risks associated with this mitigation that should be understood prior to applying it to your systems. Detailed information about these risks is also available in KB5042562.
Details:
A security researcher informed Microsoft of an elevation of privilege vulnerability in Windows 10, Windows 11, Windows Server 2016, and higher based systems including Azure Virtual Machines (VM) that support VBS. For more information on Windows versions and VM SKUs supporting VBS, reference: Virtualization-based Security (VBS) | Microsoft Learn.
The vulnerability enables an attacker with administrator privileges on the target system to replace current Windows system files with outdated versions. Successful... See more at https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-21302",Medium,CVE-2024-21302
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Media allows an unauthorized attacker to execute code over a network.,High,CVE-2025-29963
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Hyper-V Elevation of Privilege Vulnerability,High,CVE-2024-38127
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Media allows an unauthorized attacker to execute code over a network.,High,CVE-2025-29964
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Time-of-check time-of-use (toctou) race condition in Windows Fundamentals allows an authorized attacker to execute code over a network.,High,CVE-2025-29969
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Subsystem for Linux Elevation of Privilege Vulnerability,High,CVE-2024-20681
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Access of resource using incompatible type ('type confusion') in Microsoft Scripting Engine allows an unauthorized attacker to execute code over a network.,High,CVE-2025-30397
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Use after free in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32709
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper input validation in Windows Message Queuing allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62455
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper input validation in Windows Storage VSP Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47982
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Media allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32716
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Initial Machine Configuration Elevation of Privilege Vulnerability,Medium,CVE-2024-38223
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Integer overflow or wraparound in Windows SMB allows an authorized attacker to elevate privileges locally.,High,CVE-2025-32718
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Microsoft WDAC OLE DB provider for SQL Server Remote Code Execution Vulnerability,High,CVE-2024-21365
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows NTFS allows an authorized attacker to disclose information locally.,Medium,CVE-2025-24991
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Medium,CVE-2025-32720
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,External control of file name or path in Internet Shortcut Files allows an unauthorized attacker to execute code over a network.,High,CVE-2025-33053
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows USB Attached SCSI (UAS) Protocol Remote Code Execution Vulnerability,Medium,CVE-2024-21430
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Medium,CVE-2025-33055
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Missing authorization in Windows StateRepository API allows an authorized attacker to perform tampering locally.,High,CVE-2025-49723
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Null pointer dereference in Windows Local Security Authority (LSA) allows an authorized attacker to deny service over a network.,Medium,CVE-2025-33057
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Medium,CVE-2025-33058
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Medium,CVE-2025-33059
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Medium,CVE-2025-33060
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,MapUrlToZone Security Feature Bypass Vulnerability,Medium,CVE-2025-21328
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Storage Management Provider allows an authorized attacker to disclose information locally.,Medium,CVE-2025-33062
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows IP Routing Management Snapin Remote Code Execution Vulnerability,High,CVE-2024-49080
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper access control in Windows SMB allows an authorized attacker to elevate privileges over a network.,High,CVE-2025-33073
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Protection mechanism failure in Windows Virtualization-Based Security (VBS) Enclave allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47159
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Windows Kernel Information Disclosure Vulnerability,Medium,CVE-2024-21340
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Improper privilege management in Windows Remote Access Connection Manager allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47955
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Double free in Windows SSDP Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47975
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Out-of-bounds read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-29832
jamod-win10,Microsoft Windows 10 Home 10.0.19045.3803,10.0.19045.3803,Heap-based buffer overflow in Windows Cred SSProvider Protocol allows an authorized attacker to elevate privileges locally.,High,CVE-2025-47987
jamod-win10,Microsoft Edge,92.0.902.67,User interface (ui) misrepresentation of critical information in Microsoft Edge for iOS allows an unauthorized attacker to perform spoofing over a network.,Medium,CVE-2025-62223
jamod-win10,Microsoft Edge,92.0.902.67,Protection mechanism failure in Microsoft Edge (Chromium-based) allows an unauthorized attacker to execute code over a network.,Medium,CVE-2025-60711
jamod-win10,Microsoft Edge,92.0.902.67,Out of bounds read and write in V8 in Google Chrome prior to 137.0.7151.68 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),High,CVE-2025-5419
jamod-win10,Microsoft Edge,92.0.902.67,No cwe for this issue in Microsoft Edge (Chromium-based) allows an unauthorized attacker to disclose information over a network.,High,CVE-2025-49741
jamod-win10,Microsoft Edge,92.0.902.67,Improper input validation in Microsoft Edge (Chromium-based) allows an authorized attacker to bypass a security feature locally.,Medium,CVE-2025-47182
jamod-win10,Microsoft Edge,92.0.902.67,Use after free in Microsoft Edge (Chromium-based) allows an authorized attacker to execute code over a network.,High,CVE-2025-29815
jamod-win10,Microsoft Edge,92.0.902.67,No cwe for this issue in Microsoft Edge (Chromium-based) allows an unauthorized attacker to execute code over a network.,Medium,CVE-2025-29806
jamod-win10,Microsoft Edge,92.0.902.67,The UI performs the wrong action in Microsoft Edge (Chromium-based) allows an unauthorized attacker to perform spoofing over a network.,Medium,CVE-2025-26643
jamod-win10,Microsoft Edge,92.0.902.67,Access of resource using incompatible type ('type confusion') in Microsoft Edge (Chromium-based) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-25000
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2025-21408
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2025-21342
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2025-21283
jamod-win10,Microsoft Edge,92.0.902.67,User Interface (UI) Misrepresentation of Critical Information in Microsoft Edge (Chromium-based) allows an unauthorized attacker to perform spoofing over a network,Medium,CVE-2025-21262
jamod-win10,Microsoft Edge,92.0.902.67,Out of bounds memory access in ANGLE in Google Chrome on Mac prior to 143.0.7499.110 allowed a remote attacker to perform out of bounds memory access via a crafted HTML page. (Chromium security severity: High),High,CVE-2025-14174
jamod-win10,Microsoft Edge,92.0.902.67,Inappropriate implementation in V8 in Google Chrome prior to 128.0.6613.84 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),High,CVE-2024-7965
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,Medium,CVE-2024-49023
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2024-43595
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,Medium,CVE-2024-43587
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2024-43579
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2025-21279
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2024-43578
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2024-43577
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2024-43489
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2024-43472
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2024-38209
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (HTML-based) Memory Corruption Vulnerability,Medium,CVE-2024-38207
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2024-30058
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,Medium,CVE-2024-30056
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2024-30055
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Medium,CVE-2024-29991
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,Medium,CVE-2024-29987
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Medium,CVE-2024-29981
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,High,CVE-2024-26192
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Information Disclosure Vulnerability,Medium,CVE-2024-21423
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Webview2 Spoofing Vulnerability,Medium,CVE-2024-29049
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2024-21399
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,Medium,CVE-2024-21388
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,High,CVE-2024-21385
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Low,CVE-2024-21383
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Remote Code Execution Vulnerability,High,CVE-2024-43496
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Spoofing Vulnerability,Low,CVE-2024-21336
jamod-win10,Microsoft Edge,92.0.902.67,Out-of-bounds read in Microsoft Edge (Chromium-based) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-29834
jamod-win10,Microsoft Edge,92.0.902.67,Acrobat Reader T5 (MSFT Edge) versions 120.0.2210.91 and earlier are affected by an Improper Input Validation vulnerability. An unauthenticated attacker could leverage this vulnerability to achieve an application denial-of-service in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,Medium,CVE-2024-20721
jamod-win10,Microsoft Edge,92.0.902.67,Acrobat Reader T5 (MSFT Edge) versions 120.0.2210.91 and earlier are affected by an Improper Input Validation vulnerability. An unauthenticated attacker could leverage this vulnerability to achieve an application denial-of-service in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.,Medium,CVE-2024-20709
jamod-win10,Microsoft Edge,92.0.902.67,Microsoft Edge (Chromium-based) Security Feature Bypass Vulnerability,Medium,CVE-2024-20675
jamod-win10,Microsoft Edge,92.0.902.67,Heap buffer overflow in libwebp in Google Chrome prior to 116.0.5845.187 and libwebp 1.3.2 allowed a remote attacker to perform an out of bounds memory write via a crafted HTML page. (Chromium security severity: Critical),High,CVE-2023-4863
jamod-win10,Microsoft Edge,92.0.902.67,Type Confusion in V8 in Google Chrome prior to 116.0.5845.179 allowed a remote attacker to execute arbitrary code via a crafted HTML page. (Chromium security severity: High),High,CVE-2023-4762
jamod-win10,Microsoft Edge,92.0.902.67,Access of resource using incompatible type ('type confusion') in Microsoft Edge (Chromium-based) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-49713
